,channelName,video_id,title,description,tags,publishedAt,viewCount,likeCount,commentCount,duration,definition,caption,is_informative
137,Abbey Sharp,XwevCUqFEc4,What a DIETITIAN Orders at NANDOS,"Hey everyone I’m Abbey Sharp welcome to Abbey’s Kitchen. In todays video, we will be talking about what I like to eat when I go to Nandos.

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['nandos', 'nandos chicken', 'nandos healthy', 'nandos healthy chicken', 'nandos healthy meals', 'nandos healthy meal', 'nandos takeout', 'nandos food', 'what to eat at nandos', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian']",2023-01-25T17:00:20Z,75440,2912,50,PT33S,hd,false,1
138,Abbey Sharp,91nVdH0GvQE,Can Pop Tarts really be a healthy breakfast?,"Hey everyone I’m Abbey Sharp welcome to Abbey’s Kitchen. In todays video, we will be talking about how I like to turn Pop Tarts into a delicious, balanced breakfast.

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['pop tarts', 'toaster streudel', 'pop', 'tarts', 'pop tarts breakfast', 'pop tarts healthy', 'pop tarts balanced', 'pop tarts meal', 'what to eat for breakfast', 'can I eat pop tarts', 'pop tarts diet', 'easy breakfast', 'easy pop tarts', 'pop tarts hack', 'level up pop tarts', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian']",2023-01-24T17:00:10Z,136862,7890,261,PT54S,hd,false,1
139,Abbey Sharp,6fouHb4lTyQ,What a Dietitian Orders at KFC,"Hey everyone I’m Abbey Sharp welcome to Abbey’s Kitchen. In todays video, we will be talking about what I like to order when I go to KFC.

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['kfc', 'kfc healthy', 'is kfc healthy', 'healthy kfc', 'can I eat kfc', 'kentucky fried chicken', 'healthy food kfc', 'fried chicken', 'can I eat fried chicken on a diet', 'dietitian', 'dietitian eats', 'dietitian food', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo']",2023-01-21T17:00:04Z,82030,3705,166,PT33S,hd,false,1
140,Abbey Sharp,q-1_pebYteQ,Is Gluten Free Pasta HEALTHY?,"Hey everyone I’m Abbey Sharp welcome to Abbey’s Kitchen. In todays video, we will be talking about whether or not you should be eating gluten free pasta.

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

RESEARCH LINKS

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['gluten free', 'celiac', 'GF', 'gluten free pasta', 'gluten free food', 'gluten free diet', 'gluten free eating', 'gluten free eat', 'gluten free pastas', 'gluten free diets', 'gluten free meals', 'gluten free meal plan', 'is gluten free healthy', 'gluten free healthy', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian']",2023-01-18T17:00:37Z,53773,1704,60,PT26S,hd,false,1
141,Abbey Sharp,tesrkPFq3jA,What kind of SUSHI does a DIETITIAN eat?!,"Hey everyone I’m Abbey Sharp welcome to Abbey’s Kitchen. In todays video, we will be talking about what I like to get when I order sushi!

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['sushi', 'healthy sushi', 'balanced sushi', 'is sushi healthy', 'sushi order', 'healthy sushi order', 'balanced sushi order', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian']",2023-01-17T17:00:28Z,89514,5081,53,PT37S,hd,false,1
142,Abbey Sharp,_O_lN1XbLco,The ONE kind of oil a dietitian would NEVER cook with,"Hey everyone I’m Abbey Sharp welcome to Abbey’s Kitchen. In todays video, we will be talking about why I don't cook with this certain type of oil.

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['olive oil', 'hemp oil', 'canola oil', 'seed oils', 'cooking oil', 'can I use this oil to cook', 'can I cook with avocado oil', 'avocado oil', 'can I cook with olive oil', 'cooking with olive oil', 'is oil bad', 'is oil bad for you', 'what oil is bad', 'is canola oil bad', 'seed oil', 'are seed oils bad', 'oil bad for you', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian']",2023-01-14T17:00:32Z,152893,6138,237,PT46S,hd,false,1
143,Abbey Sharp,fmmw8C7cBeA,Can you get a BALANCED MEAL at TACO BELL?!,"Hey everyone I’m Abbey Sharp welcome to Abbey’s Kitchen. In todays video, we will be talking about what I like to order when I go to Taco Bell.

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['taco bell', 'taco bell healthy', 'taco bell good for you', 'can you eat healthy taco bell', 'best thing at taco bell', 'what to order taco bell', 'taco bell diet', 'best food taco bell', 'taco', 'bell', 'eat at taco bell', 'dietitian', 'dietitian taco bell', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo']",2023-01-11T17:00:23Z,174496,6676,150,PT35S,hd,false,1
144,Abbey Sharp,_dbSLjhvfSk,What does a DIETITIAN order at McDONALD'S?,"Hey everyone I’m Abbey Sharp welcome to Abbey’s Kitchen. In todays video, we will be talking about what I like to eat when I go to McDonald's.

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['mcdonalds', 'mc donalds', ""mc donald's"", ""mcdonald's"", 'is mcdonalds healthy', 'mc donalds food', 'mcdonalds food', 'what to eat at mcdonalds', 'healthy mcdonalds', 'mcdonalds diet', 'what to order at mcdonalds', 'how to eat healthy mcdonalds', 'mcdonalds healthy order', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian']",2023-01-10T17:00:22Z,1005131,34098,2079,PT1M,hd,false,1
145,Abbey Sharp,rluZlPqC01A,Easy Chicken Soup for When You're Sick (Dietitian Approved),"A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['chicken soup', 'easy chicken soup', 'chicken soup hacks', 'healthy soup', ""soup for when you're sick"", 'healing soup', 'health soup', 'healthy chicken soup', 'good soup', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian']",2023-01-01T17:00:22Z,70688,3371,50,PT1M,hd,false,1
146,Abbey Sharp,HLydfF7scLI,What a Dietitian Eats in a Day,"Hey everyone I’m Abbey Sharp welcome to Abbey’s Kitchen. In todays video, we will be talking about what I eat in a day.

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['dietitian diet', 'what I eat in a day', 'abbey sharp what I eat in a day', 'dietitian reviews', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'wiead', 'what to eat', 'what does a dietitian eat', 'dietitian eats', 'what a dietitian eats']",2022-12-30T17:00:19Z,183465,9079,97,PT32S,hd,false,1
147,Abbey Sharp,-FudbmuY214,Super Easy Dessert for 1! (For those lonely nights),"A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Check out my new MERCH line in support of Sick Kids Hospital  
https://abbeyskitchenshop.com/​​​​​​​​

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['microwave dessert', 'dessert for one', 'desserts for one', 'dessert for 1', 'desserts for 1', 'microwave desserts', 'mug cake', 'mug cakes', 'abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian']",2022-12-27T17:00:00Z,84318,3848,45,PT52S,hd,false,1
